id_vendedor,nombre,descripcion,precio,cantidad,activo,aprobado
43,Keyboard Lote 163,Excelente Keyboard disponible en tienda electronica. ID Registro: 3907.,123.94,16,1,1
47,Smart TV Lote 163,Excelente Smart TV disponible en tienda electronica. ID Registro: 3908.,1887.14,17,1,1
51,Router Lote 163,Excelente Router disponible en tienda electronica. ID Registro: 3909.,88.29,18,1,1
55,Speaker Lote 163,Excelente Speaker disponible en tienda electronica. ID Registro: 3910.,445.64,19,1,1
59,Smart Home Hub Lote 163,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 3911.,130.92,20,1,1
63,Smartphone Lote 163,Excelente Smartphone disponible en tienda electronica. ID Registro: 3912.,339.4,21,1,1
69,Smartwatch Lote 164,Excelente Smartwatch disponible en tienda electronica. ID Registro: 3913.,244.74,22,1,1
73,Scanner Lote 164,Excelente Scanner disponible en tienda electronica. ID Registro: 3914.,270.96,23,1,1
78,USB Drive Lote 164,Excelente USB Drive disponible en tienda electronica. ID Registro: 3915.,5.44,24,1,1
81,Printer Lote 164,Excelente Printer disponible en tienda electronica. ID Registro: 3916.,279.8,25,1,1
85,Tablet Lote 164,Excelente Tablet disponible en tienda electronica. ID Registro: 3917.,796.53,26,1,1
89,Power Bank Lote 164,Excelente Power Bank disponible en tienda electronica. ID Registro: 3918.,49.38,27,1,1
93,Charger Lote 164,Excelente Charger disponible en tienda electronica. ID Registro: 3919.,18.02,28,1,1
97,Mouse Lote 164,Excelente Mouse disponible en tienda electronica. ID Registro: 3920.,19.42,29,1,1
102,VR Headset Lote 164,Excelente VR Headset disponible en tienda electronica. ID Registro: 3921.,811.34,30,1,1
105,Laptop Lote 164,Excelente Laptop disponible en tienda electronica. ID Registro: 3922.,1938.62,31,1,1
109,Drone Lote 164,Excelente Drone disponible en tienda electronica. ID Registro: 3923.,1708.47,32,1,1
113,Headphones Lote 164,Excelente Headphones disponible en tienda electronica. ID Registro: 3924.,134.21,33,1,1
117,Projector Lote 164,Excelente Projector disponible en tienda electronica. ID Registro: 3925.,306.74,34,1,1
17,Graphics Card Lote 164,Excelente Graphics Card disponible en tienda electronica. ID Registro: 3926.,1166.64,35,1,1
21,Monitor Lote 164,Excelente Monitor disponible en tienda electronica. ID Registro: 3927.,913.12,36,1,1
26,Hard Disk Lote 164,Excelente Hard Disk disponible en tienda electronica. ID Registro: 3928.,68.62,37,1,1
29,Camera Lote 164,Excelente Camera disponible en tienda electronica. ID Registro: 3929.,1553.53,38,1,1
33,Gaming Console Lote 164,Excelente Gaming Console disponible en tienda electronica. ID Registro: 3930.,392.04,39,1,1
39,Keyboard Lote 164,Excelente Keyboard disponible en tienda electronica. ID Registro: 3931.,123.94,40,1,1
43,Smart TV Lote 164,Excelente Smart TV disponible en tienda electronica. ID Registro: 3932.,1887.14,41,1,1
47,Router Lote 164,Excelente Router disponible en tienda electronica. ID Registro: 3933.,88.29,42,1,1
51,Speaker Lote 164,Excelente Speaker disponible en tienda electronica. ID Registro: 3934.,445.64,43,1,1
55,Smart Home Hub Lote 164,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 3935.,130.92,44,1,1
59,Smartphone Lote 164,Excelente Smartphone disponible en tienda electronica. ID Registro: 3936.,339.4,45,1,1
63,Smartwatch Lote 165,Excelente Smartwatch disponible en tienda electronica. ID Registro: 3937.,244.74,46,1,1
69,Scanner Lote 165,Excelente Scanner disponible en tienda electronica. ID Registro: 3938.,270.96,47,1,1
73,USB Drive Lote 165,Excelente USB Drive disponible en tienda electronica. ID Registro: 3939.,5.44,48,1,1
78,Printer Lote 165,Excelente Printer disponible en tienda electronica. ID Registro: 3940.,279.8,49,1,1
81,Tablet Lote 165,Excelente Tablet disponible en tienda electronica. ID Registro: 3941.,796.53,50,1,1
85,Power Bank Lote 165,Excelente Power Bank disponible en tienda electronica. ID Registro: 3942.,49.38,51,1,1
89,Charger Lote 165,Excelente Charger disponible en tienda electronica. ID Registro: 3943.,18.02,52,1,1
93,Mouse Lote 165,Excelente Mouse disponible en tienda electronica. ID Registro: 3944.,19.42,53,1,1
97,VR Headset Lote 165,Excelente VR Headset disponible en tienda electronica. ID Registro: 3945.,811.34,54,1,1
102,Laptop Lote 165,Excelente Laptop disponible en tienda electronica. ID Registro: 3946.,1938.62,55,1,1
105,Drone Lote 165,Excelente Drone disponible en tienda electronica. ID Registro: 3947.,1708.47,56,1,1
109,Headphones Lote 165,Excelente Headphones disponible en tienda electronica. ID Registro: 3948.,134.21,57,1,1
113,Projector Lote 165,Excelente Projector disponible en tienda electronica. ID Registro: 3949.,306.74,58,1,1
117,Graphics Card Lote 165,Excelente Graphics Card disponible en tienda electronica. ID Registro: 3950.,1166.64,59,1,1
17,Monitor Lote 165,Excelente Monitor disponible en tienda electronica. ID Registro: 3951.,913.12,60,1,1
21,Hard Disk Lote 165,Excelente Hard Disk disponible en tienda electronica. ID Registro: 3952.,68.62,61,1,1
26,Camera Lote 165,Excelente Camera disponible en tienda electronica. ID Registro: 3953.,1553.53,62,1,1
29,Gaming Console Lote 165,Excelente Gaming Console disponible en tienda electronica. ID Registro: 3954.,392.04,63,1,1
33,Keyboard Lote 165,Excelente Keyboard disponible en tienda electronica. ID Registro: 3955.,123.94,64,1,1
39,Smart TV Lote 165,Excelente Smart TV disponible en tienda electronica. ID Registro: 3956.,1887.14,65,1,1
43,Router Lote 165,Excelente Router disponible en tienda electronica. ID Registro: 3957.,88.29,66,1,1
47,Speaker Lote 165,Excelente Speaker disponible en tienda electronica. ID Registro: 3958.,445.64,67,1,1
51,Smart Home Hub Lote 165,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 3959.,130.92,68,1,1
55,Smartphone Lote 165,Excelente Smartphone disponible en tienda electronica. ID Registro: 3960.,339.4,69,1,1
59,Smartwatch Lote 166,Excelente Smartwatch disponible en tienda electronica. ID Registro: 3961.,244.74,70,1,1
63,Scanner Lote 166,Excelente Scanner disponible en tienda electronica. ID Registro: 3962.,270.96,71,1,1
69,USB Drive Lote 166,Excelente USB Drive disponible en tienda electronica. ID Registro: 3963.,5.44,72,1,1
73,Printer Lote 166,Excelente Printer disponible en tienda electronica. ID Registro: 3964.,279.8,73,1,1
78,Tablet Lote 166,Excelente Tablet disponible en tienda electronica. ID Registro: 3965.,796.53,74,1,1
81,Power Bank Lote 166,Excelente Power Bank disponible en tienda electronica. ID Registro: 3966.,49.38,75,1,1
85,Charger Lote 166,Excelente Charger disponible en tienda electronica. ID Registro: 3967.,18.02,76,1,1
89,Mouse Lote 166,Excelente Mouse disponible en tienda electronica. ID Registro: 3968.,19.42,77,1,1
93,VR Headset Lote 166,Excelente VR Headset disponible en tienda electronica. ID Registro: 3969.,811.34,78,1,1
97,Laptop Lote 166,Excelente Laptop disponible en tienda electronica. ID Registro: 3970.,1938.62,79,1,1
102,Drone Lote 166,Excelente Drone disponible en tienda electronica. ID Registro: 3971.,1708.47,80,1,1
105,Headphones Lote 166,Excelente Headphones disponible en tienda electronica. ID Registro: 3972.,134.21,81,1,1
109,Projector Lote 166,Excelente Projector disponible en tienda electronica. ID Registro: 3973.,306.74,82,1,1
113,Graphics Card Lote 166,Excelente Graphics Card disponible en tienda electronica. ID Registro: 3974.,1166.64,83,1,1
117,Monitor Lote 166,Excelente Monitor disponible en tienda electronica. ID Registro: 3975.,913.12,84,1,1
17,Hard Disk Lote 166,Excelente Hard Disk disponible en tienda electronica. ID Registro: 3976.,68.62,85,1,1
21,Camera Lote 166,Excelente Camera disponible en tienda electronica. ID Registro: 3977.,1553.53,86,1,1
26,Gaming Console Lote 166,Excelente Gaming Console disponible en tienda electronica. ID Registro: 3978.,392.04,87,1,1
29,Keyboard Lote 166,Excelente Keyboard disponible en tienda electronica. ID Registro: 3979.,123.94,88,1,1
33,Smart TV Lote 166,Excelente Smart TV disponible en tienda electronica. ID Registro: 3980.,1887.14,89,1,1
39,Router Lote 166,Excelente Router disponible en tienda electronica. ID Registro: 3981.,88.29,90,1,1
43,Speaker Lote 166,Excelente Speaker disponible en tienda electronica. ID Registro: 3982.,445.64,91,1,1
47,Smart Home Hub Lote 166,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 3983.,130.92,92,1,1
51,Smartphone Lote 166,Excelente Smartphone disponible en tienda electronica. ID Registro: 3984.,339.4,93,1,1
55,Smartwatch Lote 167,Excelente Smartwatch disponible en tienda electronica. ID Registro: 3985.,244.74,94,1,1
59,Scanner Lote 167,Excelente Scanner disponible en tienda electronica. ID Registro: 3986.,270.96,95,1,1
63,USB Drive Lote 167,Excelente USB Drive disponible en tienda electronica. ID Registro: 3987.,5.44,96,1,1
69,Printer Lote 167,Excelente Printer disponible en tienda electronica. ID Registro: 3988.,279.8,97,1,1
73,Tablet Lote 167,Excelente Tablet disponible en tienda electronica. ID Registro: 3989.,796.53,98,1,1
78,Power Bank Lote 167,Excelente Power Bank disponible en tienda electronica. ID Registro: 3990.,49.38,99,1,1
81,Charger Lote 167,Excelente Charger disponible en tienda electronica. ID Registro: 3991.,18.02,100,1,1
85,Mouse Lote 167,Excelente Mouse disponible en tienda electronica. ID Registro: 3992.,19.42,101,1,1
89,VR Headset Lote 167,Excelente VR Headset disponible en tienda electronica. ID Registro: 3993.,811.34,102,1,1
93,Laptop Lote 167,Excelente Laptop disponible en tienda electronica. ID Registro: 3994.,1938.62,103,1,1
97,Drone Lote 167,Excelente Drone disponible en tienda electronica. ID Registro: 3995.,1708.47,104,1,1
102,Headphones Lote 167,Excelente Headphones disponible en tienda electronica. ID Registro: 3996.,134.21,105,1,1
105,Projector Lote 167,Excelente Projector disponible en tienda electronica. ID Registro: 3997.,306.74,106,1,1
109,Graphics Card Lote 167,Excelente Graphics Card disponible en tienda electronica. ID Registro: 3998.,1166.64,107,1,1
113,Monitor Lote 167,Excelente Monitor disponible en tienda electronica. ID Registro: 3999.,913.12,108,1,1
117,Hard Disk Lote 167,Excelente Hard Disk disponible en tienda electronica. ID Registro: 4000.,68.62,109,1,1
17,Camera Lote 167,Excelente Camera disponible en tienda electronica. ID Registro: 4001.,1553.53,110,1,1
21,Gaming Console Lote 167,Excelente Gaming Console disponible en tienda electronica. ID Registro: 4002.,392.04,111,1,1
26,Keyboard Lote 167,Excelente Keyboard disponible en tienda electronica. ID Registro: 4003.,123.94,112,1,1
29,Smart TV Lote 167,Excelente Smart TV disponible en tienda electronica. ID Registro: 4004.,1887.14,113,1,1
33,Router Lote 167,Excelente Router disponible en tienda electronica. ID Registro: 4005.,88.29,114,1,1
39,Speaker Lote 167,Excelente Speaker disponible en tienda electronica. ID Registro: 4006.,445.64,115,1,1
43,Smart Home Hub Lote 167,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 4007.,130.92,116,1,1
47,Smartphone Lote 167,Excelente Smartphone disponible en tienda electronica. ID Registro: 4008.,339.4,117,1,1
51,Smartwatch Lote 168,Excelente Smartwatch disponible en tienda electronica. ID Registro: 4009.,244.74,118,1,1
55,Scanner Lote 168,Excelente Scanner disponible en tienda electronica. ID Registro: 4010.,270.96,119,1,1
59,USB Drive Lote 168,Excelente USB Drive disponible en tienda electronica. ID Registro: 4011.,5.44,120,1,1
63,Printer Lote 168,Excelente Printer disponible en tienda electronica. ID Registro: 4012.,279.8,121,1,1
69,Tablet Lote 168,Excelente Tablet disponible en tienda electronica. ID Registro: 4013.,796.53,122,1,1
73,Power Bank Lote 168,Excelente Power Bank disponible en tienda electronica. ID Registro: 4014.,49.38,123,1,1
78,Charger Lote 168,Excelente Charger disponible en tienda electronica. ID Registro: 4015.,18.02,124,1,1
81,Mouse Lote 168,Excelente Mouse disponible en tienda electronica. ID Registro: 4016.,19.42,125,1,1
85,VR Headset Lote 168,Excelente VR Headset disponible en tienda electronica. ID Registro: 4017.,811.34,126,1,1
89,Laptop Lote 168,Excelente Laptop disponible en tienda electronica. ID Registro: 4018.,1938.62,127,1,1
93,Drone Lote 168,Excelente Drone disponible en tienda electronica. ID Registro: 4019.,1708.47,128,1,1
97,Headphones Lote 168,Excelente Headphones disponible en tienda electronica. ID Registro: 4020.,134.21,129,1,1
102,Projector Lote 168,Excelente Projector disponible en tienda electronica. ID Registro: 4021.,306.74,130,1,1
105,Graphics Card Lote 168,Excelente Graphics Card disponible en tienda electronica. ID Registro: 4022.,1166.64,131,1,1
109,Monitor Lote 168,Excelente Monitor disponible en tienda electronica. ID Registro: 4023.,913.12,132,1,1
113,Hard Disk Lote 168,Excelente Hard Disk disponible en tienda electronica. ID Registro: 4024.,68.62,133,1,1
117,Camera Lote 168,Excelente Camera disponible en tienda electronica. ID Registro: 4025.,1553.53,134,1,1
17,Gaming Console Lote 168,Excelente Gaming Console disponible en tienda electronica. ID Registro: 4026.,392.04,135,1,1
21,Keyboard Lote 168,Excelente Keyboard disponible en tienda electronica. ID Registro: 4027.,123.94,136,1,1
26,Smart TV Lote 168,Excelente Smart TV disponible en tienda electronica. ID Registro: 4028.,1887.14,137,1,1
29,Router Lote 168,Excelente Router disponible en tienda electronica. ID Registro: 4029.,88.29,138,1,1
33,Speaker Lote 168,Excelente Speaker disponible en tienda electronica. ID Registro: 4030.,445.64,139,1,1
39,Smart Home Hub Lote 168,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 4031.,130.92,140,1,1
43,Smartphone Lote 168,Excelente Smartphone disponible en tienda electronica. ID Registro: 4032.,339.4,141,1,1
47,Smartwatch Lote 169,Excelente Smartwatch disponible en tienda electronica. ID Registro: 4033.,244.74,142,1,1
51,Scanner Lote 169,Excelente Scanner disponible en tienda electronica. ID Registro: 4034.,270.96,143,1,1
55,USB Drive Lote 169,Excelente USB Drive disponible en tienda electronica. ID Registro: 4035.,5.44,144,1,1
59,Printer Lote 169,Excelente Printer disponible en tienda electronica. ID Registro: 4036.,279.8,145,1,1
63,Tablet Lote 169,Excelente Tablet disponible en tienda electronica. ID Registro: 4037.,796.53,146,1,1
69,Power Bank Lote 169,Excelente Power Bank disponible en tienda electronica. ID Registro: 4038.,49.38,147,1,1
73,Charger Lote 169,Excelente Charger disponible en tienda electronica. ID Registro: 4039.,18.02,148,1,1
78,Mouse Lote 169,Excelente Mouse disponible en tienda electronica. ID Registro: 4040.,19.42,149,1,1
81,VR Headset Lote 169,Excelente VR Headset disponible en tienda electronica. ID Registro: 4041.,811.34,150,1,1
85,Laptop Lote 169,Excelente Laptop disponible en tienda electronica. ID Registro: 4042.,1938.62,151,1,1
89,Drone Lote 169,Excelente Drone disponible en tienda electronica. ID Registro: 4043.,1708.47,152,1,1
93,Headphones Lote 169,Excelente Headphones disponible en tienda electronica. ID Registro: 4044.,134.21,153,1,1
97,Projector Lote 169,Excelente Projector disponible en tienda electronica. ID Registro: 4045.,306.74,154,1,1
102,Graphics Card Lote 169,Excelente Graphics Card disponible en tienda electronica. ID Registro: 4046.,1166.64,155,1,1
105,Monitor Lote 169,Excelente Monitor disponible en tienda electronica. ID Registro: 4047.,913.12,156,1,1
109,Hard Disk Lote 169,Excelente Hard Disk disponible en tienda electronica. ID Registro: 4048.,68.62,157,1,1
113,Camera Lote 169,Excelente Camera disponible en tienda electronica. ID Registro: 4049.,1553.53,158,1,1
117,Gaming Console Lote 169,Excelente Gaming Console disponible en tienda electronica. ID Registro: 4050.,392.04,159,1,1
17,Keyboard Lote 169,Excelente Keyboard disponible en tienda electronica. ID Registro: 4051.,123.94,10,1,1
21,Smart TV Lote 169,Excelente Smart TV disponible en tienda electronica. ID Registro: 4052.,1887.14,11,1,1
26,Router Lote 169,Excelente Router disponible en tienda electronica. ID Registro: 4053.,88.29,12,1,1
29,Speaker Lote 169,Excelente Speaker disponible en tienda electronica. ID Registro: 4054.,445.64,13,1,1
33,Smart Home Hub Lote 169,Excelente Smart Home Hub disponible en tienda electronica. ID Registro: 4055.,130.92,14,1,1
39,Smartphone Lote 169,Excelente Smartphone disponible en tienda electronica. ID Registro: 4056.,339.4,15,1,1
43,Smartwatch Lote 170,Excelente Smartwatch disponible en tienda electronica. ID Registro: 4057.,244.74,16,1,1
47,Scanner Lote 170,Excelente Scanner disponible en tienda electronica. ID Registro: 4058.,270.96,17,1,1
51,USB Drive Lote 170,Excelente USB Drive disponible en tienda electronica. ID Registro: 4059.,5.44,18,1,1
55,Printer Lote 170,Excelente Printer disponible en tienda electronica. ID Registro: 4060.,279.8,19,1,1
